地區縣市,主管機關文件單位代碼,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
桃園市政府,私立優尼可語文文理短期補習班,,tlarry6688@gmail.com,文理類,桃園區,2008-06-11,1296
桃園市政府,誠寬文教有限公司附設私立享數學文理短期補習班,,ckem3927@gmail.com,文理類,桃園區,2013-12-30,1296
桃園市政府,私立法雅音樂短期補習班,,falla3165777@yahoo.com.tw,音樂、舞蹈類,桃園區,2012-06-28,1296
桃園市政府,私立宇凡文理語文短期補習班,,ohmydear88@hotmail.com,文理類,桃園區,2015-11-23,1296
桃園市政府,私立鍩渧音樂短期補習班,,notiz.music@gmail.com ,音樂、舞蹈類,桃園區,2016-04-21,1296
桃園市政府,私立三民文理數學美語短期補習班大業分班,,Giraffe10002@yahoo.com.tw,文理類,桃園區,2010-10-21,1296
桃園市政府,劍橋國際留遊學有限公司附設私立劍橋國際語文短期補習班,,jlhenrychang@gmail.com,外語類,桃園區,2016-04-27,1296
桃園市政府,私立大灣美語短期補習班大業分班,,gloria@glo.com.tw,外語類,桃園區,2007-01-24,1296
桃園市政府,私立立達文理數學短期補習班,,blackjack0318@icloud.com,文理類,桃園區,2019-03-07,1296
桃園市政府,私立萊恩英語短期補習班,391,,外語類,桃園區,1999-08-23,1296
桃園市政府,私立愛菲爾音樂短期補習班,,shyhminchen@seed.net.tw,音樂、舞蹈類,桃園區,2008-09-01,1296
桃園市政府,私立總部奧斯汀美語作文短期補習班,,austin.english@msa.hinet.net,外語類,桃園區,2014-12-25,1296
桃園市政府,私立悅迪語文文理短期補習班,,freered1006@gmail.com,文理類,桃園區,2009-10-08,1296
桃園市政府,私立大文豪語文文理短期補習班,,gonobel@seed.net.tw,文理類,桃園區,2007-01-22,1296
桃園市政府,私立李紹陽文理語文短期補習班中正分班,,,文理類,桃園區,2007-05-30,1296
桃園市政府,私立坮大文理短期補習班慈文分班,,taiattd@yahoo.com.tw,文理類,桃園區,2002-03-28,1296
桃園市政府,明光文化有限公司附設私立明光語文文理短期補習班,,m3461919@meikoschool.com.tw,文理類,桃園區,2019-01-10,1296
桃園市政府,百世教育科技股份有限公司附設私立百世文理短期補習班同安分班,,nan-kan@pai-shih.com.tw,文理類,桃園區,2013-04-24,1296
桃園市政府,私立高群文理美語短期補習班,,pc3414998@gmail.com,文理類,桃園區,2001-07-27,1296
桃園市政府,私立北一文理美語數學短期補習班慈文分班,,peii.tzuwen@gmail.com,文理類,桃園區,2021-08-27,1296
桃園市政府,私立快樂瑪麗安美語短期補習班,,albertchiu56@yahoo.com.tw,外語類,桃園區,2010-06-04,1296
桃園市政府,私立高階得人文理美語短期補習班,,u486160111@yahoo.com.tw,文理類,桃園區,2007-12-27,1296
桃園市政府,樹根教育股份有限公司附設私立千友創意文理技藝短期補習班,,u8633045@yahoo.com.tw,外語類,桃園區,2015-01-29,1296
桃園市政府,私立立維文理語文短期補習班,,poni1815@yahoo.com.tw,文理類,桃園區,2019-11-15,1296
桃園市政府,私立安傑立美語短期補習班,,penny.annie522@gmail.com,外語類,桃園區,2006-11-07,1296
桃園市政府,私立雙博士美語短期補習班,,george.choua@gmail.com,外語類,桃園區,2011-11-30,1296
桃園市政府,私立阿奇斯美術短期補習班,,ccg6111@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,桃園區,2006-11-30,1296
桃園市政府,私立老獅美術短期補習班,,a0926480883@gmail.com,美術、書法、攝影、美工設計、圍棋類,桃園區,2015-06-09,1296
桃園市政府,私立派思技藝短期補習班,,steven@appleplus.com.tw,其他類,桃園區,2012-08-15,1296
桃園市政府,私立杜佳倫舞蹈短期補習班,,nancydu90313@yahoo.com.tw,音樂、舞蹈類,桃園區,2020-01-22,1296
桃園市政府,私立宏昌美語短期補習班,,families203@gmail.com,外語類,桃園區,2006-07-19,1296
桃園市政府,私立拉赫曼音樂短期補習班,,rachman032289851@gmail.com,音樂、舞蹈類,桃園區,2015-08-24,1296
桃園市政府,私立勁草美語短期補習班,454,yun4728@gmail.com,外語類,桃園區,2001-03-09,1296
桃園市政府,私立小立偉語文數學自然短期補習班,,3705450@gmail.com,外語類,桃園區,2021-04-26,1296
桃園市政府,私立巧沛音樂短期補習班,,yenju0923@yahoo.com.tw,音樂、舞蹈類,桃園區,2008-08-25,1296
桃園市政府,私立卡布卡美術短期補習班,,Kabuka2003@gmail.com,美術、書法、攝影、美工設計、圍棋類,桃園區,2005-01-31,1296
桃園市政府,私立優勢國際美語數學短期補習班,,Una1972u@yahoo.com.tw,外語類,桃園區,2020-05-22,1296
桃園市政府,私立宏利數學文理語文短期補習班,,h3306001@gmail.cpm,文理類,桃園區,2019-02-25,1296
桃園市政府,私立創藝家美術音樂短期補習班,,hu.yulun@gmail.com,音樂、舞蹈類,桃園區,2007-09-21,1296
桃園市政府,私立邱珮筠英語短期補習班,,chiyu0115@gmail.com,外語類,桃園區,2013-02-07,1296
桃園市政府,私立舞荳音樂舞蹈短期補習班,,woodou168@gmail.com,音樂、舞蹈類,桃園區,2013-09-25,1296
桃園市政府,私立育全文理短期補習班,,yuck7181@yahoo.com.tw,外語類,桃園區,2018-09-06,1296
桃園市政府,私立悅善美語文理短期補習班,,yeskid369@yesnatural.com.tw,文理類,桃園區,2017-12-29,1296
桃園市政府,私立芸瀚英語短期補習班,,jannywang@kimo.com,外語類,桃園區,2003-02-06,1296
桃園市政府,私立新銳圍棋短期補習班,,xinruigo6@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,桃園區,2018-06-14,1296
桃園市政府,私立大韋文理語文美術珠心算短期補習班,,shutzuyang@gmail.com,文理類,桃園區,2008-07-30,1296
桃園市政府,私立建國語文短期補習班,,jianguo3630351@gmail.com,外語類,桃園區,2020-05-08,1296
桃園市政府,私立晉儒語文數學短期補習班,,amy.konwen@gmail.com,文理類,桃園區,2020-10-23,1296
桃園市政府,朝陽富元教育股份有限公司附設私立朝揚文理語文短期補習班福豐分班,,jy3169958@gmail.com,文理類,桃園區,2008-12-16,1296
桃園市政府,私立英學美語音樂短期補習班,,a0928874506@gmail.com,外語類,桃園區,2005-12-21,1296
桃園市政府,私立必勝文理美語數學短期補習班,,bs3775000@gmail.com,文理類,桃園區,2006-07-05,1296
桃園市政府,私立建德文理美語短期補習班,444,thomas40605@yahoo.com.tw,文理類,桃園區,2001-02-22,1296
桃園市政府,私立蕎伊音樂短期補習班,,revery2674@yahoo.com.tw,音樂、舞蹈類,桃園區,2011-11-11,1296
桃園市政府,私立優越珠心算文理短期補習班,,a0916958761@gmail.com,文理類,桃園區,2000-08-03,1296
桃園市政府,私立溫蒂語文短期補習班,,ben.csyang@msa.hinet.net,外語類,桃園區,2000-04-15,1296
桃園市政府,私立李紹陽文理語文短期補習班升大學站前分班,,sylee.victor3@gmail.com,文理類,桃園區,2011-04-18,1296
桃園市政府,私立文城文理短期補習班,,homewinchamp@gmail.com,文理類,桃園區,2003-12-04,1296
桃園市政府,私立鐘老師語文短期補習班,,,外語類,桃園區,2006-12-26,1296
桃園市政府,私立貝爾莎莉美容美髮短期補習班,,a0920550989@gmail.com,美容、美髮理髮類,桃園區,2007-03-30,1296
桃園市政府,菁英國際文教事業有限公司桃園分公司附設私立菁英國際語文短期補習班,,accountant@language-center.com.tw,外語類,桃園區,2008-01-08,1296
桃園市政府,私立時代國際語文短期補習班,,johnman@language-world.com.tw,外語類,桃園區,2011-04-22,1296
桃園市政府,志光教育科技股份有限公司附設私立志光文理法商短期補習班,,moumi0920@hotmail.com,文理類,桃園區,2014-11-25,1296
桃園市政府,私立昊德文理語文短期補習班,141,yeachili@yahoo.com.tw,文理類,桃園區,1995-11-03,1296
桃園市政府,私立河音音樂短期補習班,,a2497466@yahoo.com.tw,音樂、舞蹈類,桃園區,2020-11-11,1296
桃園市政府,私立奧林匹克文理技藝短期補習班,,olpcmath@ms66.hinet.net,文理類,桃園區,2005-12-08,1296
桃園市政府,私立翰樺美語珠算短期補習班,,kev670417@yahoo.com.tw,外語類,桃園區,2002-11-13,1296
桃園市政府,私立一文美語文理短期補習班,,ppppppppp29@gmail.com,文理類,桃園區,2007-08-27,1296
桃園市政府,私立馬克思文理技藝短期補習班,,Maxmaxwin393@gmail.com,文理類,桃園區,2018-06-22,1296
桃園市政府,私立興儒數學語文文理短期補習班市府分班,,ty033349333@gmail.com,文理類,桃園區,2020-04-14,1296
桃園市政府,私立派大技藝短期補習班,,qmo0204@gmail.com,電機、汽車修護、建築、工藝、製圖類,桃園區,2018-04-30,1296
桃園市政府,私立明冠語文文理短期補習班,,a0952296921@gmail.com,文理類,桃園區,2002-08-02,1296
桃園市政府,優質坮大教育股份有限公司附設私立優質坮大文理短期補習班市府分班,,t3392525@yahoo.com.tw,文理類,桃園區,1996-03-16,1296
桃園市政府,私立風禾日光語文數學短期補習班,,hs2230@hess.com.tw,外語類,桃園區,2021-10-06,1296
桃園市政府,劉氏文教事業股份有限公司附設私立劉氏慈文作文文理短期補習班,,lydia.wang@liueducation.com,文理類,桃園區,2019-08-20,1296
桃園市政府,私立律查文理短期補習班,,rc.cramschool@gmail.com,文理類,桃園區,2013-09-02,1296
桃園市政府,私立偉華英語會話短期補習班,396,,外語類,桃園區,1984-10-24,1296
桃園市政府,私立一二三速讀短期補習班,370,iju.yang09@gmail.com,速讀類,桃園區,1991-01-03,1296
桃園市政府,格蘭事業股份有限公司附設私立格蘭英語文理短期補習班,,t2428251@yahoo.com.tw,文理類,桃園區,2014-07-17,1296
桃園市政府,私立中國青年反共救國團桃園縣團務指導委員會附設私立語文技藝短期補習班,102,tyntc@cyc.tw,外語類,桃園區,1999-05-03,1296
桃園市政府,地球村出版有限公司桃園分公司附設私立福爾摩沙地球村語文短期補習班,53,,外語類,桃園區,1996-04-19,1296
桃園市政府,私立宇飛語文數學文理短期補習班,,juanyumin@gmail.com,文理類,桃園區,2020-12-30,1296
桃園市政府,得勝者文教股份有限公司附設私立選才文理短期補習班,,,文理類,桃園區,2015-04-21,1296
桃園市政府,朝陽富元教育股份有限公司附設私立朝揚升大文理短期補習班,,jy3169958@gmail.com,文理類,桃園區,2021-05-05,1296
桃園市政府,私立引舞短期補習班,349,leadingdancetaiwan@gmail.com,音樂、舞蹈類,桃園區,1997-11-28,1296
桃園市政府,私立陳峰文理短期補習班,,blackmann189@gmail.com,文理類,桃園區,2011-03-29,1296
桃園市政府,社團法人中國青年救國團附設私立景福技藝短期補習班,,090903@cyc.tw,家政、插花、烹飪類,桃園區,2019-03-12,1296
桃園市政府,私立精銳技藝短期補習班,,xinruigo6@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,桃園區,2022-06-23,1296
桃園市政府,私立傑瑞語文短期補習班,,,外語類,桃園區,2009-07-01,1296
桃園市政府,私立小王子音樂短期補習班,,,音樂、舞蹈類,桃園區,2014-04-03,1296
桃園市政府,私立芬妮文理短期補習班,,monlintsai@gmail.com,文理類,桃園區,2022-02-18,1296
桃園市政府,私立大立昇美語短期補習班,,,外語類,桃園區,2000-03-22,1296
桃園市政府,私立藝文美語短期補習班,,s926405@mail.yzu.edu.tw,外語類,桃園區,2010-11-23,1296
桃園市政府,私立巴洛克音樂短期補習班,,dennis_0915@yahoo.com.tw,音樂、舞蹈類,桃園區,2011-06-08,1296
桃園市政府,私立樂生活美語短期補習班,,Sylvia319031@gmail.com,外語類,桃園區,2011-06-30,1296
桃園市政府,私立點創舞蹈短期補習班,,cdtcreativ@yahoo.com.tw,音樂、舞蹈類,桃園區,2009-04-07,1296
桃園市政府,私立坮大文理短期補習班,,taiattd@yahoo.com.tw,文理類,桃園區,2013-03-21,1296
桃園市政府,私立華府語文短期補習班,,dclangcc@gmail.com,外語類,桃園區,2018-07-30,1296
桃園市政府,私立元智美語技藝短期補習班,,q132su@yahoo.com.tw,外語類,桃園區,2006-03-24,1296
桃園市政府,私立學林美語短期補習班,,sylviayang0302@gmail.com,外語類,桃園區,2004-05-13,1296
桃園市政府,私立育華語文文理數學短期補習班,85,stevencorinna33@gmail.com,文理類,桃園區,1998-09-22,1296
桃園市政府,私立布拉姆珠心算短期補習班,447,muu3769782@yahoo.com.tw,商類：珠算、心算、會計,桃園區,2001-02-16,1296
桃園市政府,私立小育昇美語短期補習班,,littleyusheng@gmail.com,外語類,桃園區,2003-08-28,1296
桃園市政府,私立九歌美語作文珠心算短期補習班,,a0933938126@gmail.com,外語類,桃園區,2002-12-09,1296
桃園市政府,私立文燁美語短期補習班,,,外語類,桃園區,2006-01-04,1296
桃園市政府,私立吉優美語數學短期補習班,,,外語類,桃園區,2015-02-26,1296
桃園市政府,私立永學語文數學短期補習班,,Sandy.c0929@msa.hinet.net,外語類,桃園區,2021-09-10,1296
桃園市政府,私立尼爾森美語短期補習班,,powernelson98@gmail.com,外語類,桃園區,2001-12-27,1296
桃園市政府,私立吾師數學美語珠心算短期補習班,242,0963061579h@gmail.com,外語類,桃園區,1991-11-04,1296
桃園市政府,私立新冠智文理語文數學短期補習班,,jjay0318@gmail.com,文理類,桃園區,2020-06-02,1296
桃園市政府,私立雪米文理短期補習班,,s0921200685@gmail.com,文理類,桃園區,2022-05-02,1296
桃園市政府,私立東區美語珠心算短期補習班,,ss1939s@gmail.com,外語類,桃園區,2000-08-03,1296
桃園市政府,興園股份有限公司附設私立薇爾語文文理技藝短期補習班,,,外語類,桃園區,2005-02-17,1296
桃園市政府,私立惠文文理美語數學短期補習班,,fu3670286@yahoo.com.tw,文理類,桃園區,2002-03-21,1296
桃園市政府,私立童畫家族美術短期補習班,,wenyichieh@hotmail.com.tw,美術、書法、攝影、美工設計、圍棋類,桃園區,2015-01-30,1296
桃園市政府,私立皇家貝爾文理語文數學短期補習班,,royal.bear106@msa.himet.net,文理類,桃園區,2017-05-01,1296
桃園市政府,私立耕德語文美術短期補習班,,jean870122@gmail.com,外語類,桃園區,2016-03-29,1296
桃園市政府,私立全盈技藝短期補習班,,liu1001tw@yahoo.com.tw,商類：珠算、心算、會計,桃園區,2004-12-14,1296
桃園市政府,私立子曰美語數學自然短期補習班,,kenny901003@yahoo.com.tw,文理類,桃園區,2007-05-30,1296
桃園市政府,私立貝多芬語文珠心算短期補習班,,youliwenclaba@yahoo.com.tw,外語類,桃園區,2009-10-06,1296
桃園市政府,私立信義數學文理語文短期補習班,,yaping531218@gmail.com,文理類,桃園區,2019-03-06,1296
桃園市政府,朝陽富元教育股份有限公司附設私立朝揚文理短期補習班大業分班,,jy3169958@gmail.com,文理類,桃園區,2021-04-15,1296
桃園市政府,私立大業喬陽文理美語數學短期補習班,,chiayinfanfan@gmail.com,文理類,桃園區,2013-06-14,1296
桃園市政府,私立約瑟芬美語短期補習班,,t0918329587@gmail.com,外語類,桃園區,2000-02-17,1296
桃園市政府,私立夏淑儀語文短期補習班,,kenken23178@yahoo.com.tw,文理類,桃園區,2018-02-02,1296
桃園市政府,私立大瑀文理短期補習班,,dysnet.tang@msa.hinet.net,文理類,桃園區,2003-05-06,1296
桃園市政府,私立桃園龍太美術短期補習班,,a61072@hotmail.com,美術、書法、攝影、美工設計、圍棋類,桃園區,2010-06-22,1296
桃園市政府,私立宇登文理短期補習班,,uj3321035@yahoo.com.tw,文理類,桃園區,2003-12-04,1296
桃園市政府,私立中華電腦短期補習班,369,eva@csatc.com,資訊類,桃園區,2003-05-23,1296
桃園市政府,私立新非凡語文短期補習班,,a1314422681@gmail.com,外語類,桃園區,2010-10-04,1296
桃園市政府,私立津橋美語短期補習班,,,外語類,桃園區,2014-02-25,1296
桃園市政府,私立超群英語會話短期補習班,16,helencatcat1017@gmail.com,外語類,桃園區,1986-05-03,1296
桃園市政府,巨匠電腦股份有限公司桃園分公司附設私立炬匠電腦短期補習班,,allen.tsai@pcschool.com.tw,資訊類,桃園區,2008-06-17,1296
桃園市政府,私立一心時代語文短期補習班,,,外語類,桃園區,2002-07-09,1296
桃園市政府,私立明治語文短期補習班,,japangostaff@gmail.com,外語類,桃園區,2002-08-28,1296
桃園市政府,私立達民法商短期補習班,,enjoylife0800@gmail.com,法政類,桃園區,2010-12-15,1296
桃園市政府,私立悠學文理技藝短期補習班,,Ustudy080@gmail.com,文理類,桃園區,2019-12-04,1296
桃園市政府,私立慧揚文理短期補習班,,arwernge@gmail.com,文理類,桃園區,2003-03-07,1296
桃園市政府,私立儒林文理短期補習班,,aliaru2829@gmail.com,文理類,桃園區,2001-06-22,1296
桃園市政府,大龍海文化事業有限公司附設私立大總統法商短期補習班,248,Sky013469@gmail.com,法政類,桃園區,1994-12-13,1296
桃園市政府,私立可娃拉美語短期補習班,,maliccoco0504@gmail.com,外語類,桃園區,2021-08-16,1296
桃園市政府,私立風雲閣文理短期補習班,,imicon2020@gmail.com,文理類,桃園區,2021-04-19,1296
桃園市政府,私立李紹陽文理語文短期補習班同德分班,,,文理類,桃園區,2011-01-26,1296
桃園市政府,私立立傑語文短期補習班,47,,外語類,桃園區,1994-05-12,1296
桃園市政府,私立高第文理語文短期補習班,,chin_chin@yahoo.com.tw,文理類,桃園區,2009-08-03,1296
桃園市政府,立譜文教興業有限公司附設私立立譜語文數學短期補習班,,yongshun.ty@eagletw.com,外語類,桃園區,2016-12-06,1296
桃園市政府,私立普羅語文短期補習班,,cly1112@gmail.com,外語類,桃園區,2008-12-17,1296
桃園市政府,私立小蒲公英數學文理美語作文短期補習班永順分班,,dandelionyses@gmail.com,文理類,桃園區,2020-12-07,1296
桃園市政府,私立穎學技藝短期補習班,,coinrobot@gmail.com,其他類,桃園區,2017-07-28,1296
桃園市政府,私立潘達語文文理短期補習班,,,文理類,桃園區,2014-09-19,1296
桃園市政府,私立佳士得語文數學短期補習班,,contact@remenary.com,外語類,桃園區,2014-02-25,1296
桃園市政府,私立葛洛莉英語短期補習班武陵分班,,gloria@glo.com.tw,外語類,桃園區,2007-09-07,1296
桃園市政府,私立琢思文理語文數學短期補習班,,orchid41095@gmail.com,文理類,桃園區,2015-05-01,1296
桃園市政府,優質坮大教育股份有限公司附設私立優質坮大文理短期補習班中興分班,181,t3392525@yahoo.com.tw,文理類,桃園區,1998-10-27,1296
桃園市政府,私立麥思特彼斯文理語文數學短期補習班,,dawsontu@hotmail.com,文理類,桃園區,2020-10-05,1296
桃園市政府,私立乘究文理美語數學短期補習班,,hardakay@gmail.com,文理類,桃園區,2017-08-10,1296
桃園市政府,私立華葳美語短期補習班,,dawsontu@hotmail.com,外語類,桃園區,2007-10-09,1296
桃園市政府,優質坮大教育股份有限公司附設私立優質坮大文理短期補習班,,t3392525@yahoo.com.tw,文理類,桃園區,2010-12-17,1296
桃園市政府,私立美育新桃音樂舞蹈短期補習班,,mjh8988@yahoo.com.tw,音樂、舞蹈類,桃園區,2015-10-02,1296
桃園市政府,私立西雅圖美日語短期補習班,,graham@seattle.com.tw,外語類,桃園區,2008-06-20,1296
桃園市政府,私立昇達3號數學文理短期補習班,,jicelynlee@gmail.com,文理類,桃園區,2018-05-04,1296
桃園市政府,私立李紹陽文理語文短期補習班,,readwrite.sylee@gmail.com,文理類,桃園區,2006-07-24,1296
桃園市政府,私立名人電機短期補習班,207,h369.e4186@msa.hinet.net,電機、汽車修護、建築、工藝、製圖類,桃園區,1984-04-25,1296
桃園市政府,私立為光圍棋短期補習班,,a551124@seed.net.tw,美術、書法、攝影、美工設計、圍棋類,桃園區,2010-06-01,1296
桃園市政府,私立拓致文理語文短期補習班,,,文理類,桃園區,2014-06-19,1296
桃園市政府,私立李紹陽文理語文數學短期補習班自強分班,,,文理類,桃園區,2008-03-19,1296
桃園市政府,私立蘇荷美術短期補習班青溪分班,,sohomary@sohoart.com.tw,美術、書法、攝影、美工設計、圍棋類,桃園區,2008-12-12,1296
桃園市政府,朝陽富元教育股份有限公司附設私立朝揚林肯數學文理語文短期補習班,,,文理類,桃園區,2009-06-12,1296
桃園市政府,朝陽富元教育股份有限公司附設私立朝揚文理短期補習班莊敬分班,,bosstony88@gmail.com,外語類,桃園區,2001-11-09,1296
桃園市政府,私立奧斯汀文理短期補習班國際教育分班,,austinclaire0505@gmail.com,文理類,桃園區,2022-03-15,1296
桃園市政府,私立辰學語文文理數學短期補習班,,coldunicorn@hotmail.com,文理類,桃園區,2020-09-28,1296
桃園市政府,私立唯心數學短期補習班,,mpmmath218@gmail.com,文理類,桃園區,2014-04-28,1296
桃園市政府,私立奧斯汀美語作文短期補習班菁英領袖分班,,austinclaire0505@gmail.com,外語類,桃園區,2018-08-13,1296
桃園市政府,私立大立昇語文短期補習班莊敬分班,,albert541003@gmail.com,外語類,桃園區,2007-09-07,1296
桃園市政府,私立愛子語文短期補習班,,,外語類,桃園區,2006-12-19,1296
桃園市政府,私立南加達美語文理短期補習班,,tsengcoral@gmail.com,外語類,桃園區,2004-01-07,1296
桃園市政府,私立洛荋得美語短期補習班,,terriym_98@hotmail.com,外語類,桃園區,2007-05-21,1296
桃園市政府,私立奧斯汀美語作文短期補習班,,austin.english@msa.hinet.net,外語類,桃園區,2013-08-27,1296
桃園市政府,私立巴比美語短期補習班,,joylin36@gmail.com,外語類,桃園區,2004-06-03,1296
桃園市政府,私立山谷音樂短期補習班莊敬分班,,Yamaha.valley@msa.hinet.net,音樂、舞蹈類,桃園區,2013-07-10,1296
桃園市政府,私立福豐喬豐文理數學語文短期補習班,,dondateacher@yahoo.com.tw,文理類,桃園區,2011-11-16,1296
桃園市政府,私立比利美語短期補習班,,kangkckimo@gmail.com,外語類,桃園區,2002-12-25,1296
桃園市政府,朝陽富元教育股份有限公司附設私立朝揚米其文理短期補習班,,,外語類,桃園區,2001-07-10,1296
桃園市政府,私立博誠語文數學技藝短期補習班,,play.math@msa.hinet.net,外語類,桃園區,2007-12-25,1296
桃園市政府,私立致誠文理數學短期補習班,,fulow0320@yahoo.com.tw,文理類,桃園區,2017-10-06,1296
桃園市政府,私立青溪文理語文短期補習班,,zoechou1@gmail.com,文理類,桃園區,2007-07-04,1296
桃園市政府,私立元鉝文理語文短期補習班,,yong.lee@msa.hinet.net,文理類,桃園區,2001-03-28,1296
桃園市政府,私立青溪格蘭英語文理短期補習班,,cs@gram.com.tw,文理類,桃園區,2014-04-28,1296
桃園市政府,私立親欣語文短期補習班,,boss224466@gmail.com,外語類,桃園區,2001-08-23,1296
桃園市政府,私立傑生語文數學文理短期補習班,,jennychen0307@gmail.com,文理類,桃園區,2019-02-22,1296
桃園市政府,私立育昇文理數學美語自然短期補習班,,ys3645050@yahoo.com.tw,文理類,桃園區,2001-12-06,1296
桃園市政府,私立高慧生文理短期補習班,,khs3662556@gmail.com,文理類,桃園區,2010-12-22,1296
桃園市政府,私立喬豐文理數學語文短期補習班,,Dondateacher@yahoo.com.tw,文理類,桃園區,2007-07-30,1296
桃園市政府,私立陞恩美語文理短期補習班,,Norman.kn.tang@gmail.com,文理類,桃園區,2013-07-15,1296
桃園市政府,私立精緻語文短期補習班,,ab612020ab20@yahoo.com.tw,外語類,桃園區,2010-09-06,1296
桃園市政府,私立冠倫文理美語美術短期補習班,,volleyer93@yahoo.com.tw,文理類,桃園區,2004-11-03,1296
桃園市政府,私立李勳數學文理短期補習班,,lisyun.m@gmail.com,文理類,桃園區,2014-02-21,1296
桃園市政府,私立柏林語文文理短期補習班,,bolinei@outlook.com,文理類,桃園區,2009-11-16,1296
桃園市政府,私立芙西爾美語文理短期補習班,,a22772265@yahoo.com.tw,文理類,桃園區,2002-07-04,1296
桃園市政府,私立利百加語文數學短期補習班龍山分班,,,外語類,桃園區,2004-11-19,1296
桃園市政府,私立佑晉美語數學短期補習班,,elleen@superfish.ath.cx,外語類,桃園區,2005-07-13,1296
桃園市政府,私立振揚美語珠心算短期補習班,,,商類：珠算、心算、會計,桃園區,2003-03-19,1296
桃園市政府,私立立德菁英語文數學短期補習班,,jordanlongan42@yahoo.com.tw,文理類,桃園區,2016-05-10,1296
桃園市政府,私立育昇大成文理語文短期補習班,,ysdc3765350@gmail.com,文理類,桃園區,2015-11-20,1296
桃園市政府,私立喬智美語語文文理短期補習班,,jack0410g@gmail.com,文理類,桃園區,2001-08-28,1296
桃園市政府, 私立余強文理短期補習班,,Pyng223@hotmail.com,文理類,桃園區,2009-05-13,1296
桃園市政府, 私立宜圓語文短期補習班,,fy3217959@funyale.net,外語類,桃園區,2009-04-14,1296
桃園市政府,私立宏育文理語文數學短期補習班,,wulisa1011@yahoo.com.tw,外語類,桃園區,2014-05-06,1296
桃園市政府,私立捷妮思語文文理短期補習班,,annie.chang199@gmail.com,文理類,楊梅區,2019-07-05,1296
桃園市政府,私立冠荏語文數學文理短期補習班,,te10980225435@gmail.com,文理類,楊梅區,2020-09-14,1296
桃園市政府,私立小瓢蟲美語短期補習班,96,ladybug.eng@gmail.com,外語類,楊梅區,1999-03-24,1296
桃園市政府,私立英斯特文理美語短期補習班,,instant8770@gmail.com,文理類,楊梅區,2006-06-02,1296
桃園市政府,私立胡桃鉗美語短期補習班,,yangmei688@yahoo.com,外語類,楊梅區,2005-08-26,1296
桃園市政府,私立民儒語文短期補習班,,sarah6.chung@msa.hinet.net,外語類,楊梅區,2001-06-18,1296
桃園市政府,私立勤學美語數學短期補習班,,m875205@yahoo.com.tw,外語類,楊梅區,2016-02-25,1296
桃園市政府,私立伯特利音樂藝術短期補習班,,esther0911.wang@gmail.com,音樂、舞蹈類,楊梅區,2004-12-27,1296
桃園市政府,私立金捷升數學語文文理短期補習班,,4882070@gmail.com,文理類,楊梅區,2020-06-29,1296
桃園市政府,私立林老師美語珠心算短期補習班富岡分班,,Ss4785443@yahoo.com,外語類,楊梅區,2011-12-02,1296
桃園市政府,私立莊老師文理語文短期補習班,,rex.weber@kimo.com,文理類,楊梅區,2011-11-10,1296
桃園市政府,私立馬林魚美語文理短期補習班,,tz0609@yahoo.com.tw,文理類,楊梅區,2008-04-28,1296
桃園市政府,私立優可學堂文理短期補習班,,mathmax182327@gmail.com,文理類,楊梅區,2018-01-23,1296
桃園市政府,私立承恩語文數學短期補習班,,d0937539835@yahoo.com.tw,外語類,楊梅區,2004-12-16,1296
桃園市政府,私立大衛與費雯莉英語短期補習班,,dvenglish2021@gmail.com,外語類,楊梅區,2008-07-01,1296
桃園市政府,私立勝豐美語珠心算短期補習班,,li996110@gmail.com,外語類,楊梅區,2002-02-20,1296
桃園市政府,私立政大聯合語文短期補習班,,sleepriver@yahoo.com.tw,外語類,楊梅區,2012-10-17,1296
桃園市政府,私立佶利美語短期補習班,,m875205@yahoo.com.tw,外語類,楊梅區,2004-05-25,1296
桃園市政府,私立智瀚語文短期補習班,,april.chen1977@gmail.com,外語類,楊梅區,2012-06-04,1296
桃園市政府,私立漢峰語文文理短期補習班,,,文理類,楊梅區,2003-08-19,1296
桃園市政府,私立喬立安美語短期補習班,,joannestw@gmail.com,外語類,楊梅區,2008-06-04,1296
桃園市政府,私立李紹陽揚眉文理語文數學短期補習班,,,文理類,楊梅區,2021-09-13,1296
桃園市政府,私立望遠鏡文理語文短期補習班,,telescopeservice.com@gmail.com,文理類,楊梅區,2009-06-23,1296
桃園市政府,私立正藝美術短期補習班,,jenda008@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,楊梅區,2012-05-08,1296
桃園市政府,私立小荳荳美語文理音樂短期補習班,,a1001111@ms34.hinet.net,文理類,楊梅區,2008-08-01,1296
桃園市政府,私立傑西魔法美語文理短期補習班,,jessiemagicschool@gmail.com,外語類,楊梅區,2002-10-11,1296
桃園市政府,私立佑育語文文理短期補習班,,,文理類,楊梅區,2002-05-15,1296
桃園市政府,私立顧群數學作文文理短期補習班,,goodschool630@yahoo.com.tw,文理類,楊梅區,2007-07-06,1296
桃園市政府,私立少芃文理短期補習班,,sp4829182@yahoo.com.tw,文理類,楊梅區,2001-03-27,1296
桃園市政府,私立璇龍文理短期補習班,143,,文理類,楊梅區,1997-01-28,1296
